cve_id,cvss,vuln_age_days,ai_risk_score,true_label,ai_priority
CVE-2008-6313,6.8,6152,0.003784855881633985,0,Low
CVE-2018-17187,5.8,2606,0.0007712505079793214,0,Low
CVE-2014-2241,6.8,4307,0.0030653654780442756,0,Low
CVE-2019-11834,7.5,2429,0.01293278233874816,0,Low
CVE-2017-5833,4.3,3226,1.5716517816812015e-12,0,Low
CVE-2018-5851,4.6,2760,4.7520863835567815e-17,0,Low
CVE-2012-6152,5.0,4347,9.660666422399896e-18,0,Low
CVE-2017-7452,4.3,3192,2.1539463066074278e-18,0,Low
CVE-2019-6154,6.8,2458,0.004217749142482104,0,Low
CVE-2013-0964,3.6,4720,9.940473211468314e-18,0,Low
CVE-2009-0524,4.3,6153,1.963944200353019e-12,0,Low
CVE-2009-0830,4.3,6146,1.9628978965260467e-12,0,Low
CVE-2007-4684,6.9,6622,0.0021855083195372288,0,Low
CVE-2014-9217,5.0,4042,5.1846887877912075e-12,0,Low
CVE-2018-8570,7.6,2605,0.9999950778017923,1,Critical
CVE-2018-7302,3.5,2871,4.925952230015606e-14,0,Low
CVE-2017-8871,7.1,3125,6.31401889420142e-12,0,Low
CVE-2018-16227,7.5,2282,0.016876828349232778,0,Low
CVE-2011-1918,10.0,5174,0.9999999999795499,1,Critical
CVE-2008-0608,5.0,6539,8.615519183471838e-18,0,Low
CVE-2019-11845,4.3,2424,3.8334315397576475e-12,0,Low
CVE-2011-1435,5.0,5356,1.0294719838587504e-11,0,Low
CVE-2011-3836,6.8,5122,0.003500413503523256,0,Low
CVE-2016-8455,9.3,3275,0.9999999999538007,1,Critical
CVE-2016-2950,4.0,3319,2.5309223048439397e-14,0,Low
CVE-2013-0209,7.5,4726,0.0059832263760776876,0,Low
CVE-2018-6237,7.8,2778,2.5259153458527198e-11,0,Low
CVE-2014-0604,10.0,3982,0.9999999999842593,1,Critical
CVE-2012-5222,5.0,4627,9.73895253485639e-12,0,Low
CVE-2014-8517,7.5,4063,0.013136271088293242,0,Low
CVE-2009-1265,5.0,6112,1.0904593793203283e-11,0,Low
CVE-2016-7594,6.8,3237,0.002134584207933078,0,Low
CVE-2017-18611,4.3,2305,2.164002386962202e-12,0,Low
CVE-2018-0887,2.1,2821,3.3461963121393435e-26,0,Low
CVE-2018-2477,6.5,2606,8.866738782847181e-05,0,Low
CVE-2018-0390,4.3,2723,1.5126069257621827e-12,0,Low
CVE-2018-19456,5.0,2431,8.239632485710814e-12,0,Low
CVE-2017-7572,9.3,3192,0.9999999999535079,1,Critical
CVE-2017-1365,3.5,2927,4.946997312519939e-14,0,Low
CVE-2015-3966,4.0,3777,4.661965731487662e-20,0,Low
CVE-2012-3665,9.3,4907,0.9999999999142748,1,Critical
CVE-2017-5999,5.0,3223,8.751712402880398e-12,0,Low
CVE-2012-4737,6.0,4871,7.513292693337345e-05,0,Low
CVE-2018-1000039,6.8,2779,0.004026207839704283,0,Low
CVE-2019-0912,7.6,2422,0.9999950087487117,1,Critical
CVE-2009-0250,5.0,6188,1.0967867953790945e-11,0,Low
CVE-2016-10135,4.3,3275,3.1592094113515052e-12,0,Low
CVE-2017-10875,5.0,2971,9.697670802618371e-18,0,Low
CVE-2006-3435,9.3,7022,0.9999999999487017,1,Critical
CVE-2008-3865,10.0,6189,0.9999999999823699,1,Critical
CVE-2011-0946,7.8,5203,3.038046550903947e-11,0,Low
CVE-2007-5840,6.8,6630,0.003924570426515055,0,Low
CVE-2013-6031,4.3,4314,9.1669853156788e-12,0,Low
CVE-2009-2909,4.9,5917,1.264591111524671e-25,0,Low
CVE-2016-7535,4.3,3178,2.1516518606333727e-18,0,Low
CVE-2019-8127,6.5,2248,2.0725912290206904e-12,0,Low
CVE-2010-1690,6.4,5718,2.1017575614673207e-09,0,Low
CVE-2014-7158,6.8,4109,0.0032414570404603544,0,Low
CVE-2017-9507,3.5,3052,3.3816045826449105e-14,0,Low
CVE-2015-6287,5.0,3762,9.239867600990103e-18,0,Low
CVE-2016-8948,3.5,3095,5.010673561985895e-14,0,Low
CVE-2018-18225,5.0,2638,1.3450442416225176e-17,0,Low
CVE-2018-11367,5.0,2781,1.2664365252007769e-17,0,Low
CVE-2019-1694,7.8,2435,2.4608122804061836e-11,0,Low
CVE-2018-7122,5.0,2402,8.221461735084173e-12,0,Low
CVE-2016-9435,4.3,3268,2.3261012710681063e-18,0,Low
CVE-2007-6586,7.5,6578,0.009099148553345312,0,Low
CVE-2014-0625,5.0,4335,9.651845046750109e-18,0,Low
CVE-2012-1973,10.0,4873,0.9999999999842075,1,Critical
CVE-2010-2570,9.3,5495,0.9999999999236537,1,Critical
CVE-2004-1339,6.5,7679,5.032195279041415e-05,0,Low
CVE-2017-15128,4.9,2909,7.591043604185361e-26,0,Low
CVE-2018-7845,5.0,2416,1.2155239632143571e-11,0,Low
CVE-2016-5023,5.0,3415,3.86900968817798e-18,0,Low
CVE-2013-7328,5.8,4335,4.666060841379754e-10,0,Low
CVE-2019-0590,7.6,2493,0.9999950356540709,1,Critical
CVE-2018-1999016,4.3,2719,1.5121463868880113e-12,0,Low
CVE-2012-4943,6.8,4791,0.0034136077825550164,0,Low
CVE-2016-3952,2.1,2886,2.2769255904439377e-26,0,Low
CVE-2016-6984,10.0,3367,0.9999999999841114,1,Critical
CVE-2015-7445,3.5,3653,4.8000259068922223e-14,0,Low
CVE-2019-2043,6.9,2430,0.002104694353996161,0,Low
CVE-2009-3861,6.9,5902,0.001401964525780881,0,Low
CVE-2015-4051,9.0,3860,0.531381891623066,0,Medium
CVE-2009-5073,4.0,5369,5.262643684688456e-20,0,Low
CVE-2017-11383,7.5,3073,0.0008453592026919162,0,Low
CVE-2017-12334,7.2,2954,0.0004814831656835311,0,Low
CVE-2008-4147,4.3,6308,1.987255796882565e-12,0,Low
CVE-2014-3786,4.3,4229,1.6963584721569233e-12,0,Low
CVE-2011-1422,4.3,5368,1.8500155675185594e-12,0,Low
CVE-2008-6019,7.5,6176,0.008827320712712357,0,Low
CVE-2018-0112,6.0,2814,7.72985856761949e-06,0,Low
CVE-2019-17263,2.1,2278,3.493268289111693e-32,0,Low
CVE-2014-7118,5.4,4092,3.5741000575592167e-10,0,Low
CVE-2016-6872,7.5,3240,0.018130516280627215,0,Low
CVE-2014-2684,6.4,4064,0.0011518938483495058,0,Low
CVE-2015-0781,7.5,3067,0.01218874571341528,0,Low
CVE-2008-7048,4.3,5974,1.9373631083980795e-12,0,Low
CVE-2019-1127,9.3,2362,0.9999999991945283,1,Critical
CVE-2016-5597,4.3,3355,2.1521461881975537e-12,0,Low
CVE-2012-4259,4.3,4889,1.7837690698209505e-12,0,Low
CVE-2017-13132,4.3,3053,3.1476820284252886e-18,0,Low
CVE-2018-1999012,7.1,2719,9.70767656157575e-12,0,Low
CVE-2014-5614,5.4,4132,3.5850002571285196e-10,0,Low
CVE-2017-6067,4.3,3202,2.3169382218618514e-12,0,Low
CVE-2017-0195,3.5,3186,3.416277549805713e-14,0,Low
CVE-2015-0145,6.8,3742,0.00315242862208535,0,Low
CVE-2014-4826,4.3,4123,2.281725908370443e-12,0,Low
CVE-2014-4537,4.3,4201,1.692746376710107e-12,0,Low
CVE-2017-12613,3.6,2991,6.821026411237448e-24,0,Low
CVE-2011-2424,9.3,5252,0.9999999999164968,1,Critical
CVE-2017-12257,4.3,3010,1.5460193029105815e-12,0,Low
CVE-2017-18498,4.3,2333,2.1686200800061303e-12,0,Low
CVE-2014-2340,6.8,4291,0.003286532530065273,0,Low
CVE-2016-6645,9.0,3375,0.9999999967289401,1,Critical
CVE-2019-9373,2.1,2288,3.255978571042415e-32,0,Low
CVE-2017-5397,10.0,2760,0.9999999999883029,1,Critical
CVE-2018-6002,4.3,2901,2.264450110724228e-12,0,Low
CVE-2014-3520,6.0,4084,7.076399117388651e-05,0,Low
CVE-2012-2109,7.5,4866,0.007996161606120681,0,Low
CVE-2018-13385,7.5,2718,0.00213055352269634,0,Low
CVE-2017-7561,5.0,3032,1.6492061563190557e-11,0,Low
CVE-2017-10815,6.8,3072,0.0012903595912274054,0,Low
CVE-2016-8953,4.9,3095,5.686004273740236e-06,0,Low
CVE-2008-4620,7.5,6281,0.008897534115390812,0,Low
CVE-2016-2837,6.8,3436,0.002326430986666016,0,Low
CVE-2006-4595,5.0,7056,1.1717099836332158e-11,0,Low
CVE-2017-10615,7.5,3002,0.017810773914610514,0,Low
CVE-2011-4211,7.2,5177,0.0005702163106607186,0,Low
CVE-2018-7191,4.9,2421,9.690919039648832e-26,0,Low
CVE-2019-11619,4.0,2438,2.3667429304003602e-14,0,Low
CVE-2012-0409,7.5,4961,0.00991964934428798,0,Low
CVE-2010-2589,9.3,5439,0.9999999999608178,1,Critical
CVE-2018-5466,5.0,2838,1.2552081148459876e-11,0,Low
CVE-2018-17016,4.0,2667,6.7936437266322e-20,0,Low
CVE-2018-14312,6.8,2711,0.002915154522479339,0,Low
CVE-2018-1999035,5.8,2710,0.0007773762367960949,0,Low
CVE-2011-0401,5.0,5470,1.0522909693242602e-17,0,Low
CVE-2016-5043,5.0,3240,8.879884630454918e-18,0,Low
CVE-2019-11026,4.3,2459,3.230226546671048e-18,0,Low
CVE-2013-1737,5.0,4488,9.636439851846004e-12,0,Low
CVE-2018-0578,3.5,2789,3.3145722242963065e-14,0,Low
CVE-2018-17074,5.8,2664,0.0007746608064568675,0,Low
CVE-2012-5992,6.8,4761,0.0034058470321936133,0,Low
CVE-2006-1031,7.5,7240,0.016670639724255382,0,Low
CVE-2015-5248,4.3,3025,4.012897286817333e-12,0,Low
CVE-2018-10840,7.2,2726,0.00035718988757870915,0,Low
CVE-2016-10150,10.0,3251,0.9999999999879017,1,Critical
CVE-2015-3678,7.2,3835,0.00047954420786949895,0,Low
CVE-2012-2994,7.5,4853,0.013939194677427888,0,Low
CVE-2018-13738,5.0,2733,1.612090335745588e-11,0,Low
CVE-2018-6690,3.6,2661,8.498302017463434e-18,0,Low
CVE-2009-1077,6.5,6126,7.848657373772095e-05,0,Low
CVE-2017-18385,2.1,2344,1.3873543815115568e-26,0,Low
CVE-2014-3380,5.0,4117,9.492985108452136e-18,0,Low
CVE-2002-2437,5.0,5139,1.0126049659370621e-11,0,Low
CVE-2017-1786,3.5,2810,7.233643265809838e-20,0,Low
CVE-2008-2908,9.3,6394,0.9999999999287041,1,Critical
CVE-2016-6217,4.3,2897,1.532776710060239e-12,0,Low
CVE-2015-5491,3.5,3789,4.849980910541305e-14,0,Low
CVE-2019-0698,7.5,2459,0.0010686656834616277,0,Low
CVE-2019-3643,5.0,2304,8.26915594560088e-18,0,Low
CVE-2016-5502,5.5,3355,4.924246697516466e-06,0,Low
CVE-2018-14805,7.5,2682,0.007551312319257655,0,Low
CVE-2011-0061,9.3,5419,0.9999999999175517,1,Critical
CVE-2018-16854,6.8,2593,0.004261134174171588,0,Low
CVE-2010-1370,7.5,5742,0.008542884960279593,0,Low
CVE-2016-10033,7.5,3289,0.012393917269559183,0,Low
CVE-2010-3101,9.3,5612,0.9999999999428888,1,Critical
CVE-2018-1999013,4.3,2719,3.0282789497561513e-12,0,Low
CVE-2011-4454,4.3,2234,2.365217261977157e-18,0,Low
CVE-2008-2545,9.3,6417,0.9999999999462836,1,Critical
CVE-2015-0804,7.5,3928,0.012121987280008037,0,Low
CVE-2011-4639,6.5,4833,7.112941705469928e-05,0,Low
CVE-2017-11592,5.0,3083,6.622451385337276e-18,0,Low
CVE-2010-4966,4.3,5186,1.8245596981443692e-12,0,Low
CVE-2016-3741,7.5,3461,0.011703553105237581,0,Low
CVE-2011-4872,2.6,5079,3.942083876902617e-16,0,Low
CVE-2013-1165,7.8,4648,2.9123592746911954e-11,0,Low
CVE-2014-2312,6.6,2838,5.2053132963193e-13,0,Low
CVE-2019-3776,3.5,2492,3.2404702457257296e-14,0,Low
CVE-2010-4035,9.3,5551,0.9999999999383946,1,Critical
CVE-2017-7752,6.8,2760,0.004315418370908802,0,Low
CVE-2016-0853,5.0,3639,9.033309244101187e-12,0,Low
CVE-2008-5164,4.3,6252,1.978801787397536e-12,0,Low
CVE-2012-2070,2.1,4887,5.621014027663275e-17,0,Low
CVE-2005-3192,7.5,7329,0.012718589641435993,0,Low
CVE-2017-7135,6.8,2992,0.002095222765463458,0,Low
CVE-2017-12949,6.5,3058,5.227911304826682e-05,0,Low
CVE-2019-4078,7.2,2415,0.0004621351829094437,0,Low
CVE-2005-4889,7.2,5686,0.000592732129321867,0,Low
CVE-2019-4424,6.4,2326,8.490614941197125e-10,0,Low
CVE-2009-2990,9.3,5917,0.999999999962218,1,Critical
CVE-2008-2157,10.0,6426,0.9999999999869316,1,Critical
CVE-2016-3978,4.3,3555,1.6115128228720388e-12,0,Low
CVE-2019-13271,5.8,2319,6.128748610055596e-11,0,Low
CVE-2017-18272,4.3,2785,3.0841124693819722e-18,0,Low
CVE-2016-6890,10.0,3282,0.9999999999780027,1,Critical
CVE-2018-20836,9.3,2431,0.9999999999507347,1,Critical
CVE-2017-7692,9.0,3178,0.9999999724017862,1,Critical
CVE-2018-1248,5.8,2795,0.0005299043333599913,0,Low
CVE-2017-10832,10.0,3047,0.999999999983098,1,Critical
CVE-2011-4194,7.5,5082,0.010740332406894947,0,Low
CVE-2010-3189,9.3,5602,0.9999999999428453,1,Critical
CVE-2018-20683,6.8,2548,0.004246623347072792,0,Low
CVE-2008-1593,7.2,6484,0.0006298337301699561,0,Low
CVE-2013-4296,4.0,4475,3.710638463432197e-20,0,Low
CVE-2019-7667,6.4,2376,0.0006435507699265288,0,Low
CVE-2018-3609,4.3,2875,3.0644572546898137e-12,0,Low
CVE-2017-17085,5.0,2953,1.377688826802192e-17,0,Low
CVE-2001-0771,7.5,8841,0.01879088700756172,0,Low
CVE-2012-5277,10.0,4803,0.9999999999867344,1,Critical
CVE-2018-14347,4.3,2725,3.2963058783775992e-18,0,Low
CVE-2007-5442,3.5,6654,7.809228878860759e-14,0,Low
CVE-2008-5662,9.3,6224,0.9999999999510971,1,Critical
CVE-2009-2273,5.0,6028,1.0835083799192322e-11,0,Low
CVE-2014-5343,4.3,4153,1.6865720981018707e-12,0,Low
CVE-2014-2144,6.1,4289,2.3465760543379888e-19,0,Low
CVE-2015-6284,7.8,3756,2.0537886490174793e-11,0,Low
CVE-2007-6205,4.3,6595,2.03115281933094e-12,0,Low
CVE-2017-15889,6.5,2950,6.163074384102335e-05,0,Low
CVE-2019-2785,4.0,2353,2.851857930093252e-20,0,Low
CVE-2007-4641,6.4,6697,0.001407194063738645,0,Low
CVE-2018-1000150,2.1,2828,3.3479799698698055e-26,0,Low
CVE-2010-4956,4.3,5198,1.8262272680664857e-12,0,Low
CVE-2015-1750,9.3,3858,0.9999999999299201,1,Critical
CVE-2013-5757,4.0,4169,4.7399875034016524e-14,0,Low
CVE-2010-4021,2.1,5509,1.0346057553341966e-16,0,Low
CVE-2016-10831,6.5,2345,3.7373485557764815e-05,0,Low
CVE-2018-20985,7.5,2324,0.016929961481008282,0,Low
CVE-2019-10122,7.5,2367,0.0010612150201508039,0,Low
CVE-2017-15526,5.2,2970,8.427853928356826e-13,0,Low
CVE-2019-1634,9.0,2325,0.9999999964567343,1,Critical
CVE-2017-10942,4.3,2984,2.0922121650014108e-12,0,Low
CVE-2014-3689,7.2,4066,0.0005239956826093677,0,Low
CVE-2011-3323,5.0,5197,7.778790825784333e-18,0,Low
CVE-2008-6434,7.5,6145,0.008806696235997627,0,Low
CVE-2018-14682,6.8,2713,0.004300071534863177,0,Low
CVE-2019-15773,5.8,2317,0.0007544801188234702,0,Low
CVE-2011-2770,4.3,5159,1.8208132310597685e-12,0,Low
CVE-2015-1335,7.2,3744,0.0005113134510801591,0,Low
CVE-2017-1000028,5.0,3090,1.2795209221062677e-11,0,Low
CVE-2017-1209,3.5,2990,4.97078052075766e-14,0,Low
CVE-2016-3356,9.3,3396,0.9999999992555011,1,Critical
CVE-2007-5367,4.9,6657,1.3378767028863696e-25,0,Low
CVE-2008-6335,7.8,6152,0.9673415947297831,1,Critical
CVE-2018-16350,4.3,2678,2.226331878558849e-12,0,Low
CVE-2018-16429,5.0,2676,1.3489409224922949e-17,0,Low
CVE-2008-0548,5.0,6544,1.1419433414776797e-17,0,Low
CVE-2017-1670,7.5,2914,0.006899603186595962,0,Low
CVE-2015-3112,10.0,3844,0.999999999984678,1,Critical
CVE-2013-5651,5.0,4475,1.087408843892115e-17,0,Low
CVE-2008-5876,9.3,6202,0.9999999999223228,1,Critical
CVE-2009-3743,9.3,5606,0.999999999938652,1,Critical
CVE-2018-0319,5.0,2765,3.633768129745474e-12,0,Low
CVE-2019-7343,4.3,2523,2.2002157889365345e-12,0,Low
CVE-2016-2216,4.3,3555,2.8289765657166654e-12,0,Low
CVE-2019-1010191,7.5,2353,0.009736114389342328,0,Low
CVE-2008-1238,5.0,6489,6.246341037671882e-12,0,Low
CVE-2008-4471,9.3,6295,0.9999999999457825,1,Critical
CVE-2015-9180,10.0,2815,0.9999999999845668,1,Critical
CVE-2019-2725,7.5,2442,0.007415610383227831,0,Low
CVE-2011-4519,4.3,4606,1.8104515778112644e-18,0,Low
CVE-2018-6639,7.5,2864,0.0014596871328092812,0,Low
CVE-2009-5019,5.0,5510,1.041612296327218e-11,0,Low
CVE-2017-12705,4.6,2990,3.649982828411004e-17,0,Low
CVE-2018-11709,4.3,2768,2.241638079156515e-12,0,Low
CVE-2014-7129,5.4,4092,3.5741000575592167e-10,0,Low
CVE-2012-5861,7.5,4787,0.007948597003553267,0,Low
CVE-2015-2308,6.8,3844,0.003176924731728717,0,Low
CVE-2018-13359,6.8,2591,0.004260488201380311,0,Low
CVE-2009-2391,4.3,6020,1.9441594601710574e-12,0,Low
CVE-2008-2692,7.5,6411,0.00898523223711994,0,Low
CVE-2016-6957,10.0,3367,0.9999999999888312,1,Critical
CVE-2016-1977,6.8,3581,0.0021910993136360496,0,Low
CVE-2003-1348,4.3,8037,2.2668259311749473e-12,0,Low
CVE-2016-6956,10.0,3367,0.9999999999841114,1,Critical
CVE-2007-3301,7.5,6769,0.009231191147508587,0,Low
CVE-2015-0596,6.8,3986,0.0032113434127620886,0,Low
CVE-2018-17492,2.1,2478,3.259951285017113e-26,0,Low
CVE-2012-3026,10.0,4809,0.9999999999841305,1,Critical
CVE-2015-0593,7.1,3975,6.736102333314156e-12,0,Low
CVE-2018-12206,2.1,2575,2.5117278046803526e-32,0,Low
CVE-2008-2724,5.0,6407,1.1152258224207474e-11,0,Low
CVE-2016-5022,7.5,3403,0.005043402772161563,0,Low
CVE-2014-4451,7.2,4062,0.0005238362267948534,0,Low
CVE-2018-7568,4.3,2863,2.100668081803949e-18,0,Low
CVE-2011-3320,4.3,5174,1.82289365091852e-12,0,Low
CVE-2015-5829,6.8,3758,0.0022207575565848553,0,Low
CVE-2018-19939,5.0,2582,1.3393222722644009e-17,0,Low
CVE-2018-0574,4.3,2746,1.5152577475530908e-12,0,Low
CVE-2018-1458,6.8,2732,0.004306269020426163,0,Low
CVE-2016-8228,7.2,3132,0.0004880488695941437,0,Low
CVE-2016-5056,5.0,3188,1.2891025843961101e-11,0,Low
CVE-2017-2646,5.0,2715,1.2600893116306929e-17,0,Low
CVE-2019-1852,4.3,2435,1.4798039934536711e-12,0,Low
CVE-2016-8690,4.3,3242,2.162160747975217e-18,0,Low
CVE-2017-15257,6.8,3004,0.003094165939601703,0,Low
CVE-2013-6900,4.3,4410,1.7198947675438683e-12,0,Low
CVE-2009-4698,7.5,5770,0.008560958278687218,0,Low
CVE-2010-1273,9.3,5749,0.9999999999434814,1,Critical
CVE-2019-10295,4.0,2464,6.148340393750073e-14,0,Low
CVE-2016-5786,5.0,3243,1.2945114480712943e-11,0,Low
CVE-2018-6581,7.5,2890,0.010138264554614862,0,Low
CVE-2017-3158,6.8,2905,0.004363109481727067,0,Low
CVE-2013-5394,4.9,4460,6.308653875789406e-06,0,Low
CVE-2019-1362,7.2,2275,0.0003451384752747764,0,Low
CVE-2017-10890,4.3,2967,2.8420836539361634e-11,0,Low
CVE-2008-6938,4.3,5986,2.664467496873489e-18,0,Low
CVE-2006-0961,7.5,7244,0.009567856432065164,0,Low
CVE-2014-6293,7.5,4108,0.0075511872951157,0,Low
CVE-2018-18581,6.8,2627,0.0042721306445338844,0,Low
CVE-2017-2472,9.3,3196,0.9999999999500968,1,Critical
CVE-2014-4343,7.6,4158,0.9999995735976832,1,Critical
CVE-2018-5028,6.8,2722,0.0003922810347287407,0,Low
CVE-2013-6480,2.1,4377,3.7670038983155346e-26,0,Low
CVE-2008-0995,2.6,6497,6.485740341928925e-16,0,Low
CVE-2008-5153,6.9,6253,0.0028136938030024947,0,Low
CVE-2018-15912,7.2,2682,0.00047162030738429907,0,Low
CVE-2013-1756,7.5,4224,0.013296114734231753,0,Low
CVE-2007-5451,6.8,6654,0.003931719267327828,0,Low
CVE-2013-1057,4.4,4427,5.113204590861428e-16,0,Low
CVE-2007-5304,4.3,6659,2.041073177053723e-12,0,Low
CVE-2013-1134,7.1,4690,3.0581213380291996e-12,0,Low
CVE-2017-18539,4.3,2325,2.1672997345913213e-12,0,Low
CVE-2017-10958,6.8,2934,0.002964918474844358,0,Low
CVE-2018-20351,4.3,2567,2.207598091904982e-12,0,Low
CVE-2018-9978,4.3,2786,2.0609118854237446e-12,0,Low
CVE-2008-5702,7.2,6219,0.0004659484545166353,0,Low
CVE-2017-18528,4.3,2326,2.167464733795911e-12,0,Low
CVE-2018-19826,4.3,2586,3.0377417217816612e-18,0,Low
CVE-2008-6986,6.8,5979,0.002131347466144553,0,Low
CVE-2018-5954,5.0,2898,8.651672662822497e-18,0,Low
CVE-2010-4076,1.9,5512,3.8923856889898777e-25,0,Low
CVE-2019-17574,6.4,2271,0.0014836771826337819,0,Low
CVE-2018-4226,2.1,2764,3.3317075699758046e-26,0,Low
CVE-2002-2268,9.4,8402,0.9999999999999838,1,Critical
CVE-2015-6745,4.6,3776,5.134231384193074e-17,0,Low
CVE-2014-3538,5.0,4200,9.553157882552968e-18,0,Low
CVE-2007-5191,6.9,6664,0.002902862916093128,0,Low
CVE-2017-17092,3.5,2952,3.3559587320486553e-14,0,Low
CVE-2011-2505,6.4,5284,1.3768354664468493e-09,0,Low
CVE-2016-9201,5.0,3305,8.806516052804987e-12,0,Low
CVE-2009-4166,7.5,5874,0.008628420228690288,0,Low
CVE-2015-1742,9.3,3858,0.9999999999299201,1,Critical
CVE-2008-4191,6.6,6308,6.779105901377166e-13,0,Low
CVE-2016-8722,5.0,3185,1.2888082063060915e-11,0,Low
CVE-2013-6912,3.5,4410,3.749912876538795e-14,0,Low
CVE-2019-9408,4.3,2288,1.9842413228466784e-12,0,Low
CVE-2019-5430,6.8,2432,0.004209444160360979,0,Low
CVE-2016-8396,4.3,3276,3.159449925864375e-12,0,Low
CVE-2010-3400,5.8,5587,0.0006553184593504419,0,Low
CVE-2009-0172,5.0,6193,1.111833495523474e-17,0,Low
CVE-2004-2693,7.2,7671,0.0006893579357297873,0,Low
CVE-2018-1621,2.1,2736,3.324613287758231e-26,0,Low
CVE-2017-0049,4.3,3212,2.1288442336660595e-12,0,Low
CVE-2009-1256,7.5,6112,0.00878479362734006,0,Low
CVE-2017-17134,2.1,2859,3.651245470527145e-32,0,Low
CVE-2008-1242,10.0,6506,0.9999999999870108,1,Critical
CVE-2018-20304,4.3,2569,2.2897654489659883e-18,0,Low
CVE-2005-3591,7.5,7351,0.015674044189086862,0,Low
CVE-2019-3815,2.1,2530,3.560931298630341e-32,0,Low
CVE-2018-9939,6.8,2786,0.002931797631989907,0,Low
CVE-2019-9449,2.1,2308,3.218033422957543e-26,0,Low
CVE-2015-1913,5.0,3838,9.171201580354334e-12,0,Low
CVE-2019-0601,1.9,2493,3.0931525346169394e-25,0,Low
CVE-2019-1088,4.6,2362,4.610261971640215e-17,0,Low
CVE-2019-15815,4.0,2242,6.818908745860029e-19,0,Low
CVE-2011-0374,9.0,5424,0.9999999972013782,1,Critical
CVE-2017-11309,6.8,2974,0.002246210200743062,0,Low
CVE-2015-2796,4.3,2889,1.531843492333578e-12,0,Low
CVE-2010-4256,4.9,5455,1.2208868810686504e-25,0,Low
CVE-2019-10238,4.3,2472,2.1916899134976835e-12,0,Low
CVE-2013-4954,2.6,4538,2.7899012382659455e-16,0,Low
CVE-2014-1716,7.5,4285,0.01335717654468544,0,Low
CVE-2006-6880,7.5,6941,0.009351722065961417,0,Low
CVE-2017-18550,2.1,2327,3.2226914780520456e-26,0,Low
CVE-2019-2761,4.3,2353,1.2661984176994203e-12,0,Low
CVE-2008-3789,2.1,6335,5.660787501136026e-26,0,Low
CVE-2011-1820,1.7000000000000002,5369,1.6578178171701392e-26,0,Low
CVE-2013-2230,4.0,4475,4.9163912178333193e-20,0,Low
CVE-2012-5228,4.3,4839,1.7769922071610204e-12,0,Low
CVE-2013-2776,4.4,4651,5.201146471607809e-16,0,Low
CVE-2009-1842,7.5,6058,0.008749069395294528,0,Low
CVE-2014-5727,5.4,4132,2.427378917035471e-10,0,Low
CVE-2011-1220,9.0,5326,0.9999999962642132,1,Critical
CVE-2017-4927,5.0,2967,8.697238216743324e-18,0,Low
CVE-2018-15965,10.0,2655,0.9999999999019995,1,Critical
CVE-2016-7650,2.6,3237,2.526824132421139e-16,0,Low
CVE-2019-13952,7.5,2359,0.01286493133595842,0,Low
CVE-2017-18560,4.3,2325,2.1672997345913213e-12,0,Low
CVE-2010-4390,9.3,5497,0.9999999999236655,1,Critical
CVE-2012-0387,7.8,5026,2.997384308938916e-11,0,Low
CVE-2013-6901,4.3,4410,1.7198947675438683e-12,0,Low
CVE-2017-16944,5.0,2959,8.691942979137282e-18,0,Low
CVE-2016-1992,4.0,3577,4.5311081029328055e-14,0,Low
CVE-2017-8818,7.5,2955,0.012542191770689966,0,Low
CVE-2017-2792,6.8,2673,0.0003908210100416616,0,Low
CVE-2007-5859,9.3,6587,0.9999999999430667,1,Critical
CVE-2014-1702,7.5,4309,0.012474282793354058,0,Low
CVE-2018-12563,4.0,2753,6.285109598873419e-14,0,Low
CVE-2018-6251,7.2,2831,4.035970816415952e-05,0,Low
CVE-2017-1484,4.0,2956,6.382994422210953e-14,0,Low
CVE-2016-10493,10.0,2815,0.9999999999772067,1,Critical
CVE-2016-6485,5.0,3227,8.754377821924552e-12,0,Low
CVE-2017-12156,4.3,3027,2.2862756117431145e-12,0,Low
CVE-2019-17539,7.5,2271,0.016862939633192048,0,Low
CVE-2011-3873,9.3,5202,0.9999999999161784,1,Critical
CVE-2017-5967,2.1,3243,3.4554421730688576e-26,0,Low
CVE-2016-0069,9.3,3604,0.9999999999334559,1,Critical
CVE-2008-5590,7.5,6225,0.008860018366900996,0,Low
CVE-2010-1458,6.8,5735,0.002770172241103044,0,Low
CVE-2016-6344,5.0,3403,8.87246344085511e-12,0,Low
CVE-2014-9261,5.0,3937,9.24058335085337e-12,0,Low
CVE-2018-1364,6.4,2894,8.865810162071697e-10,0,Low
CVE-2014-5606,5.4,4132,3.5850002571285196e-10,0,Low
CVE-2009-0283,4.3,6183,1.9684346803579087e-12,0,Low
CVE-2017-8562,6.9,3095,0.002213746463201601,0,Low
CVE-2009-2945,4.3,5951,3.873045851594818e-12,0,Low
CVE-2018-10328,3.3,2809,7.022056286085477e-20,0,Low
CVE-2018-1160,10.0,2568,0.999999999854301,1,Critical
CVE-2018-3773,4.3,2712,2.2321018988555456e-12,0,Low
CVE-2017-3125,4.3,3186,2.3141177854795194e-12,0,Low
CVE-2015-5726,5.0,3520,9.071199450984993e-18,0,Low
CVE-2007-3010,10.0,6679,0.9999999999871809,1,Critical
CVE-2010-0453,4.9,5811,1.254427426024248e-25,0,Low
CVE-2019-16256,7.5,2303,0.011507971068267576,0,Low
